"['thmids', 'trands', 'strods', 'chroon', 'rounks', 'beowns', 'quillff', 'townst', 'broops', 'transm', 'strawls']",[],beowns strods townst trands rounks broops strawls thmids chroon quillff transm
"['sionds', 'croacts', 'dairms', 'brairs', 'bryork', 'shroll', 'glutzp', 'spints', 'stment', 'plends', 'cracts']",[],shroll bryork sionds plends dairms stment glutzp croacts brairs spints cracts
"['schrour', 'guayed', 'squers', 'cracts', 'bleals', 'steets', 'taeons', 'louits', 'proths', 'sciests', 'freueitz']",[],steets louits bleals freueitz schrour taeons sciests cracts guayed proths squers
"['carths', 'plughs', 'biocks', 'stwork', 'fraint', 'biolds', 'patchm', 'brighs', 'rounks', 'guyards', 'hangth']",[],brighs plughs hangth rounks carths biocks patchm fraint guyards biolds stwork
"['raight', 'gruenct', 'sneaft', 'quicts', 'schiss', 'guyards', 'breeng', 'carths', 'cuouts', 'biocks', 'cultsh']",[],guyards schiss cuouts raight gruenct sneaft carths cultsh quicts breeng biocks
"['schiss', 'cuouts', 'bightch', 'keelds', 'plughl', 'steets', 'squeez', 'quillff', 'stwork', 'guarks', 'mcmiss']",[],guarks squeez schiss plughl bightch quillff stwork keelds mcmiss cuouts steets
"['stscan', 'sleams', 'prists', 'drount', 'sciests', 'speathm', 'bailts', 'stersks', 'poorns', 'plughs', 'mcgent']",[],stscan poorns stersks drount speathm mcgent sleams sciests bailts plughs prists
"['snards', 'scists', 'prails', 'shoust', 'stfulls', 'chloosm', 'schwess', 'shious', 'seeight', 'cuouts', 'geards']",[],snards seeight scists chloosm geards shoust prails schwess stfulls cuouts shious
"['snught', 'brield', 'scists', 'speeps', 'guayan', 'sneaft', 'creast', 'queurs', 'broksh', 'shreyk', 'shpots']",[],scists speeps brield sneaft queurs snught shreyk shpots creast guayan broksh
"['stwork', 'dreans', 'krooms', 'strarg', 'hiersh', 'bryawn', 'swools', 'skunts', 'quillff', 'flutzp', 'drount']",[],hiersh strarg swools flutzp skunts dreans drount bryawn stwork quillff krooms
