"['theons', 'flants', 'spards', 'clanch', 'brusts', 'spints', 'broint', 'gleass', 'sliers', 'groids', 'broaks']",[],broaks spints theons sliers gleass spards brusts broint clanch groids flants
"['jourts', 'joysts', 'spangh', 'proard', 'menths', 'twishm', 'theads', 'twights', 'schnid', 'grothg', 'raympt']",[],menths jourts grothg joysts proard twishm raympt schnid theads twights spangh
"['breats', 'sweers', 'coypts', 'shrous', 'scrian', 'phents', 'sperst', 'reings', 'schold', 'storch', 'tuount']",[],scrian storch coypts schold phents breats shrous tuount sweers reings sperst
"['splayear', 'doorms', 'diolds', 'frests', 'phents', 'groard', 'leasph', 'dolfsks', 'schens', 'voicks', 'swiffs']",[],swiffs leasph doorms frests splayear voicks dolfsks groard phents schens diolds
"['weists', 'trands', 'quions', 'jourts', 'weasts', 'brusts', 'loosts', 'inghts', 'slacts', 'phying', 'bundst']",[],slacts loosts trands brusts phying quions weasts bundst weists inghts jourts
"['marksh', 'breats', 'broaks', 'shords', 'mcfals', 'breaux', 'gleaft', 'proarch', 'porthq', 'hairds', 'wrends']",[],proarch mcfals wrends porthq shords broaks gleaft breaux breats marksh hairds
"['mchung', 'squent', 'groard', 'shorgs', 'jourts', 'bloons', 'cooids', 'waunts', 'jeands', 'spints', 'eueing']",[],shorgs waunts jourts eueing bloons mchung groard cooids spints squent jeands
"['blions', 'siants', 'coungs', 'prists', 'stards', 'whitch', 'guarts', 'vialls', 'blaints', 'dneyin', 'stmics']",[],blaints siants blions guarts stmics coungs prists dneyin vialls whitch stards
"['broints', 'cooids', 'phoilst', 'scield', 'trounds', 'comphs', 'beowlsh', 'thsching', 'deoths', 'greenh', 'phying']",[],phying trounds deoths scield thsching greenh phoilst cooids beowlsh comphs broints
"['smayers', 'hairds', 'shinns', 'trosts', 'quains', 'vialls', 'bleaux', 'waysts', 'sticts', 'proarch', 'mcgries']",[],mcgries hairds proarch quains vialls trosts smayers sticts shinns waysts bleaux
"['clanch', 'dreach', 'marksh', 'prains', 'quions', 'scroying', 'proffh', 'weepts', 'duelms', 'squent', 'proard']",[],dreach proffh quions weepts prains marksh squent proard duelms scroying clanch
"['ciount', 'deight', 'glorms', 'brearns', 'breaus', 'splayear', 'specst', 'stearm', 'spards', 'tweigh', 'nuelts']",[],glorms specst stearm spards splayear ciount breaus deight brearns nuelts tweigh
"['sneechs', 'burgst', 'frient', 'brearns', 'stbooks', 'prists', 'shiend', 'phoilst', 'smught', 'smayers', 'stwood']",[],sneechs brearns smayers shiend prists smught burgst stbooks frient stwood phoilst
"['breaus', 'stwood', 'bloons', 'mcfals', 'quards', 'mcmults', 'brainst', 'shords', 'hecksm', 'stroph', 'launts']",[],quards mcmults brainst mcfals stwood shords stroph hecksm breaus launts bloons
"['sweadst', 'fawnsh', 'beaugh', 'flucts', 'chrooth', 'strants', 'stians', 'thents', 'diands', 'schight', 'sclings']",[],chrooth beaugh strants schight diands stians flucts sclings thents fawnsh sweadst
"['guarts', 'quankt', 'buoyand', 'squing', 'reight', 'shiend', 'schight', 'brench', 'dneyin', 'boarks', 'griest']",[],griest schight boarks squing shiend guarts dneyin buoyand brench quankt reight
"['mcmults', 'smught', 'storch', 'mchung', 'moisks', 'bundst', 'chnils', 'stmics', 'geoldth', 'shorgs', 'phying']",[],chnils storch stmics phying mchung bundst geoldth mcmults smught shorgs moisks
"['mcgrous', 'pschess', 'striess', 'quains', 'menths', 'scandth', 'squent', 'tchaund', 'ruound', 'diolds', 'nourbs']",[],scandth ruound nourbs mcgrous squent quains menths tchaund diolds striess pschess
"['frient', 'breats', 'wrends', 'dragms', 'frairs', 'smught', 'shions', 'precks', 'brench', 'guarts', 'playints']",[],smught playints shions frairs brench precks guarts wrends dragms frient breats
"['triars', 'chrooth', 'thdres', 'dragms', 'pschess', 'shions', 'wrents', 'voicks', 'proard', 'stipts', 'drooks']",[],proard wrents drooks thdres triars stipts dragms shions chrooth pschess voicks
"['meopts', 'brearl', 'sneechs', 'stians', 'droods', 'cloards', 'bryork', 'prists', 'voyard', 'spards', 'gleaft']",[],voyard bryork brearl spards droods cloards prists stians meopts gleaft sneechs
"['dumpst', 'prists', 'sounct', 'proffh', 'cheach', 'shansm', 'speeps', 'chrooth', 'beowlsh', 'hairts', 'proffs']",[],hairts cheach prists beowlsh speeps proffs shansm proffh chrooth dumpst sounct
"['smayist', 'sperst', 'speeps', 'chents', 'voyawn', 'shiend', 'squest', 'ciount', 'dreats', 'deurts', 'bleaux']",[],bleaux dreats smayist shiend ciount deurts chents sperst speeps voyawn squest
"['gaught', 'reight', 'smassm', 'chnian', 'deurts', 'layawn', 'shrious', 'swiffs', 'specst', 'playints', 'waysts']",[],shrious chnian waysts reight playints specst smassm gaught layawn deurts swiffs
"['tchaund', 'queads', 'piecks', 'bundst', 'broaks', 'shiend', 'blefts', 'kneens', 'fraims', 'shrious', 'squent']",[],queads tchaund bundst blefts shiend fraims broaks kneens shrious squent piecks
"['schold', 'twights', 'doorms', 'playints', 'frients', 'mcgrads', 'scinks', 'mchung', 'cialls', 'frient', 'breaus']",[],mcgrads schold scinks playints doorms frients frient breaus twights cialls mchung
"['inghts', 'scread', 'griest', 'phying', 'brench', 'saucts', 'shpops', 'bloots', 'procks', 'proats', 'frairs']",[],griest scread bloots proats frairs shpops brench inghts phying saucts procks
"['fawnsh', 'calmsm', 'smayers', 'wrends', 'schlet', 'proats', 'shiend', 'thsching', 'blions', 'groard', 'sweadst']",[],sweadst smayers wrends calmsm blions groard shiend thsching schlet fawnsh proats
"['bloots', 'dumpst', 'mcmilt', 'sligns', 'brairs', 'gleaft', 'grothg', 'frient', 'duelms', 'stprick', 'waunts']",[],frient bloots waunts brairs sligns duelms gleaft mcmilt stprick dumpst grothg
"['flucts', 'stians', 'treals', 'raympt', 'dencts', 'jourts', 'foothg', 'trounds', 'gleaft', 'thhous', 'broard']",[],jourts thhous foothg dencts flucts broard trounds gleaft stians treals raympt
"['prists', 'chrooth', 'eueing', 'teents', 'quankt', 'diacks', 'tright', 'stmeans', 'shions', 'reight', 'shrous']",[],eueing stmeans shions shrous diacks chrooth reight quankt tright teents prists
"['thents', 'stwood', 'floots', 'dneyin', 'seouts', 'prechts', 'tchaund', 'griest', 'thdred', 'chents', 'flucts']",[],seouts stwood prechts chents dneyin floots flucts thdred griest thents tchaund
"['cooids', 'frairs', 'breaux', 'royash', 'sneechs', 'dreach', 'broksh', 'strian', 'meopts', 'wooffs', 'bumpts']",[],frairs bumpts royash wooffs strian breaux dreach broksh meopts sneechs cooids
"['ghters', 'mayalts', 'speeps', 'plicks', 'nourbs', 'duelms', 'chnian', 'troyans', 'trealts', 'bayelps', 'reingst']",[],nourbs speeps mayalts trealts bayelps plicks chnian duelms troyans reingst ghters
"['stearm', 'twishm', 'stprick', 'floots', 'weepts', 'clains', 'chrooth', 'stmaing', 'hought', 'hearks', 'shrial']",[],hought weepts floots stearm stprick twishm stmaing chrooth hearks shrial clains
"['greein', 'scothg', 'precks', 'thraing', 'hayans', 'frients', 'duelms', 'scothg', 'playints', 'reingst', 'thsching']",[],reingst thraing thsching scothg precks hayans playints greein duelms scothg frients
"['phents', 'phying', 'diacks', 'brearns', 'riansm', 'scanks', 'younks', 'thirms', 'scough', 'briums', 'vialls']",[],phying scanks thirms scough riansm brearns phents diacks briums vialls younks
"['coypts', 'brearns', 'scothg', 'storch', 'doorms', 'griest', 'queads', 'dreats', 'bloact', 'troyans', 'specst']",[],troyans scothg coypts storch doorms brearns bloact queads griest dreats specst
"['guists', 'shords', 'gaught', 'gruyer', 'hairms', 'brusts', 'trealts', 'mayalts', 'groard', 'spatch', 'porthq']",[],guists hairms mayalts gruyer brusts spatch groard porthq shords gaught trealts
"['phents', 'proats', 'spraels', 'blions', 'clains', 'schens', 'spriorms', 'cleath', 'squing', 'voyawn', 'groids']",[],blions groids clains proats squing phents cleath schens voyawn spriorms spraels
"['theons', 'wooffs', 'procks', 'floars', 'shinns', 'royash', 'breaux', 'stprick', 'hairts', 'hairms', 'kneens']",[],shinns royash stprick hairts floars theons wooffs kneens procks breaux hairms
"['viought', 'gooffs', 'flucts', 'coypts', 'smught', 'burgst', 'prists', 'chents', 'stearm', 'liails', 'saucts']",[],chents saucts liails coypts stearm smught burgst viought flucts gooffs prists
"['creals', 'voyard', 'gleaft', 'phraount', 'younks', 'nuelts', 'shiend', 'tentsm', 'broats', 'broaks', 'pseuings']",[],nuelts creals younks broats broaks phraount voyard shiend pseuings tentsm gleaft
"['hairds', 'griest', 'frests', 'brench', 'chsiong', 'sprial', 'mcgrous', 'splain', 'broints', 'scanks', 'shions']",[],broints frests shions sprial scanks mcgrous griest splain hairds chsiong brench
"['strian', 'playints', 'stipts', 'tentsm', 'stmaing', 'loosts', 'grount', 'calmsm', 'chanth', 'smists', 'phoilst']",[],grount stmaing phoilst loosts tentsm chanth strian calmsm stipts playints smists
"['floots', 'schens', 'broats', 'mcgrads', 'hairts', 'flucts', 'shrious', 'dragms', 'squest', 'brichs', 'quends']",[],schens floots mcgrads dragms brichs shrious flucts broats quends squest hairts
"['spatch', 'prists', 'nairts', 'fraims', 'lanchr', 'hought', 'wooffs', 'squent', 'hayans', 'schlet', 'mccast']",[],schlet lanchr prists wooffs spatch hayans hought mccast nairts squent fraims
"['duelms', 'speach', 'preons', 'smassm', 'glorms', 'triars', 'theons', 'smayers', 'scothg', 'dreach', 'frairs']",[],preons smassm smayers scothg dreach theons frairs glorms speach duelms triars
"['shpops', 'phying', 'groids', 'moisks', 'proffh', 'chanth', 'stipts', 'gleass', 'swaphs', 'stirls', 'plught']",[],stirls swaphs shpops stipts plught phying groids proffh gleass chanth moisks
"['spoids', 'prechts', 'mcmilt', 'proffs', 'spraels', 'thsching', 'bients', 'drughns', 'groard', 'teents', 'chents']",[],thsching mcmilt groard teents prechts proffs bients spraels chents drughns spoids
